x,y,z,qx,qy,qz,qw
-1.284404397010803223e+00,2.014331436157226562e+01,7.646190643310546875e+00,-2.622376511628019729e-05,4.222779437325169249e-02,-4.526523829698573809e-01,8.907023864721618223e-01
-1.314107656478881836e+00,2.011759185791015625e+01,7.606843471527099609e+00,-9.020413299819773087e-04,3.948709765251015580e-02,-4.975392690982338162e-01,8.665507874520965714e-01
-1.339673161506652832e+00,2.008774375915527344e+01,7.623082637786865234e+00,-1.235678046104948021e-03,3.655714105943647790e-02,-5.399440703251815465e-01,8.409064466993715348e-01
-1.390927672386169434e+00,2.006292533874511719e+01,7.601565837860107422e+00,-3.453589043969411843e-03,3.406667415600137666e-02,-5.814455868198741273e-01,8.128544281980467634e-01
-1.438283920288085938e+00,2.004398536682128906e+01,7.615706443786621094e+00,-4.920727276692168917e-03,3.451916923181926056e-02,-6.170735998448945159e-01,7.861106679889484639e-01
-1.458365797996520996e+00,2.003747367858886719e+01,7.614398002624511719e+00,-7.788622132888003806e-03,3.047933666257832824e-02,-6.498606029900994008e-01,7.593661707101873048e-01
-1.485176444053649902e+00,2.001732063293457031e+01,7.574164867401123047e+00,-1.251369532701186379e-02,3.577179374103196113e-02,-6.777705722819258316e-01,7.342447155170341855e-01
-1.468434929847717285e+00,2.000806045532226562e+01,7.576462268829345703e+00,-1.283392451405838443e-02,3.991087543737581456e-02,-6.915979488558211541e-01,7.210043675602707536e-01
-1.468431591987609863e+00,2.000014495849609375e+01,7.561698913574218750e+00,-1.766168314054332097e-02,4.183586330403893383e-02,-6.876211589254664913e-01,7.245900300623446810e-01
-1.528385281562805176e+00,1.999998283386230469e+01,7.583892822265625000e+00,-1.558375411591038026e-02,4.391412490740339430e-02,-6.745308435377118661e-01,7.367248326573322403e-01
-1.496257781982421875e+00,2.000743103027343750e+01,7.597591876983642578e+00,-1.431617457733433581e-02,4.584976422084278275e-02,-6.683228007977729535e-01,7.422728652548788997e-01
-1.446365714073181152e+00,2.001117324829101562e+01,7.612597465515136719e+00,-1.334251069343108179e-02,4.678859895215055353e-02,-6.499083518595004660e-01,7.584171930430811948e-01
-1.477664828300476074e+00,2.000196647644042969e+01,7.617414951324462891e+00,-8.580213619114266527e-03,4.541578162556895309e-02,-6.293248796029545788e-01,7.757397185327199463e-01
-1.494286179542541504e+00,1.999553298950195312e+01,7.627161502838134766e+00,-6.673663533708165153e-03,4.465315446384916093e-02,-6.263660081290304271e-01,7.781946877791069417e-01
-1.493887186050415039e+00,1.996662330627441406e+01,7.619860172271728516e+00,-6.221360963659943073e-03,4.514386256805600489e-02,-6.292071335009500332e-01,7.758736367163735492e-01
-1.491327404975891113e+00,1.994380378723144531e+01,7.613408565521240234e+00,-3.742054270580303689e-03,4.361639161906574053e-02,-6.296279525577597180e-01,7.756353563805366003e-01
-1.481915116310119629e+00,1.991278457641601562e+01,7.612490653991699219e+00,-2.236780826504515551e-04,4.238756201405238788e-02,-6.273696185241078860e-01,7.775411019853081251e-01
-1.466451406478881836e+00,1.988973617553710938e+01,7.607753276824951172e+00,-6.211150075078979240e-06,4.395868403808436686e-02,-6.232564240612267215e-01,7.807566372417965583e-01
-1.451159477233886719e+00,1.984678459167480469e+01,7.596252441406250000e+00,2.066246907190242947e-03,4.360220350144106832e-02,-6.183966094689581361e-01,7.846302457808506103e-01
-1.435842156410217285e+00,1.981258964538574219e+01,7.608264446258544922e+00,3.556397195781004893e-03,4.577203351984868857e-02,-6.128911365420383062e-01,7.888117783749205580e-01
-1.415327787399291992e+00,1.977192306518554688e+01,7.595394134521484375e+00,4.383036130810670332e-03,4.719282631554531926e-02,-6.088840684197324160e-01,7.918227093193713761e-01
-1.400341868400573730e+00,1.973381423950195312e+01,7.597484588623046875e+00,5.656488679675177565e-03,4.856033964458543462e-02,-6.059156831923959707e-01,7.940068942465533519e-01
-1.389487981796264648e+00,1.969275283813476562e+01,7.591314315795898438e+00,6.169677904162479409e-03,4.938302741714116484e-02,-6.035051297456676123e-01,7.957869469187616174e-01
-1.378938198089599609e+00,1.964736747741699219e+01,7.579078197479248047e+00,7.414751062933218340e-03,4.879355435181683548e-02,-6.021109641682472757e-01,7.968683569762146091e-01
-1.367661356925964355e+00,1.959771156311035156e+01,7.578310489654541016e+00,6.276092381369242218e-03,5.017294101783806304e-02,-6.015249342529045418e-01,7.972351130058261681e-01
-1.347189784049987793e+00,1.955229949951171875e+01,7.566651821136474609e+00,4.918073181101058865e-03,4.958061950632761117e-02,-6.014438953958461953e-01,7.973428549547533217e-01
-1.337640523910522461e+00,1.950629806518554688e+01,7.567387580871582031e+00,5.330261936311861577e-03,4.883805499450667026e-02,-6.004715629746393279e-01,7.981189013750737971e-01
-1.311338901519775391e+00,1.946421623229980469e+01,7.560005187988281250e+00,5.763265146105939034e-03,4.815498169671059842e-02,-5.995211869075193212e-01,7.988718855607181979e-01
-1.297656655311584473e+00,1.942803573608398438e+01,7.559708118438720703e+00,7.065759417041083540e-03,4.706711408896157439e-02,-5.965651640423995650e-01,8.011368264465053013e-01
-1.284523367881774902e+00,1.938460350036621094e+01,7.556146621704101562e+00,7.192970628924438489e-03,4.672971216000375294e-02,-5.957060765329146301e-01,8.017947133873395416e-01
-1.278409957885742188e+00,1.934217834472656250e+01,7.561289787292480469e+00,6.080270303603012121e-03,4.848040963660772001e-02,-5.962931254699456174e-01,8.012632919524228514e-01
-1.260762810707092285e+00,1.929983520507812500e+01,7.561123371124267578e+00,5.921152446105080666e-03,4.750136685076219306e-02,-5.976294774534829379e-01,8.003266509569001430e-01
-1.245833277702331543e+00,1.926716804504394531e+01,7.558143138885498047e+00,5.214970013752978119e-03,4.655029618661127994e-02,-5.980450062412199230e-01,8.000769471997118965e-01
-1.227739930152893066e+00,1.922708511352539062e+01,7.552775859832763672e+00,5.322166704102330829e-03,4.558515959504522153e-02,-5.986775304463333169e-01,7.996585279227521603e-01
-1.222717165946960449e+00,1.919053840637207031e+01,7.551443099975585938e+00,4.188365202404460697e-03,4.666877346393886322e-02,-5.979646741958112299e-01,8.001362366083240030e-01
-1.214155912399291992e+00,1.914465141296386719e+01,7.554043292999267578e+00,5.183680655119994249e-03,4.476757492825631651e-02,-5.983477453556017567e-01,7.999526086196053765e-01
-1.199624300003051758e+00,1.909663581848144531e+01,7.551425933837890625e+00,4.571864082887945775e-03,4.445708114078034123e-02,-5.989569462272852363e-01,7.995175508775905771e-01
-1.191999316215515137e+00,1.905272483825683594e+01,7.544015884399414062e+00,3.640830451259281092e-03,4.393465296983033869e-02,-5.986780353145686462e-01,7.997601768022639668e-01
-1.181078195571899414e+00,1.901026535034179688e+01,7.539110660552978516e+00,4.603040437861142392e-03,4.160038393979739735e-02,-5.995093782390440440e-01,7.992569255194709177e-01
-1.164980411529541016e+00,1.895765304565429688e+01,7.535994529724121094e+00,5.282922403726601421e-03,4.082326355083001901e-02,-6.002113730673838132e-01,7.987654831628854257e-01
-1.147107720375061035e+00,1.891189002990722656e+01,7.538554668426513672e+00,4.467704515706510775e-03,4.229896119745824717e-02,-6.007116270734356167e-01,7.983173472183331398e-01
-1.129595041275024414e+00,1.886367416381835938e+01,7.538689136505126953e+00,4.502018897255015938e-03,4.235837907447009137e-02,-6.002482648654754449e-01,7.986626442002006110e-01
-1.118801355361938477e+00,1.881254577636718750e+01,7.538255691528320312e+00,4.366851165960605220e-03,4.243194954014693071e-02,-5.990332143417207433e-01,7.995716263098062715e-01
-1.103937387466430664e+00,1.877302932739257812e+01,7.529409408569335938e+00,3.466272505195087429e-03,4.203830661311473704e-02,-5.982967380492519860e-01,8.001482019762751197e-01
-1.090732216835021973e+00,1.872947692871093750e+01,7.527444839477539062e+00,2.937718413047251970e-03,4.248044090917726251e-02,-5.989062490885094237e-01,7.996706448530642719e-01
-1.076371550559997559e+00,1.868130874633789062e+01,7.530637264251708984e+00,3.034663471306381453e-03,4.309829112517667843e-02,-5.993528955168964112e-01,7.993024056990581938e-01
-1.069257378578186035e+00,1.863945007324218750e+01,7.517086982727050781e+00,4.042399810965036783e-03,4.345792861102609761e-02,-6.041633438117093302e-01,7.956470396700571213e-01
-1.071342110633850098e+00,1.859940719604492188e+01,7.516755104064941406e+00,3.459252050520123575e-03,4.919997246837634619e-02,-6.128980030513266897e-01,7.886007086021861179e-01
-1.077377796173095703e+00,1.854950904846191406e+01,7.514705181121826172e+00,1.442242999500097317e-03,5.337234738138655482e-02,-6.224893666920113811e-01,7.807804675591658583e-01
-1.085541486740112305e+00,1.849853897094726562e+01,7.498957157135009766e+00,1.288141886440955603e-03,5.188384890362907065e-02,-6.316174850472588975e-01,7.735126800796983115e-01
-1.080305933952331543e+00,1.843798637390136719e+01,7.501025199890136719e+00,3.102258879194224467e-03,4.854372186648280713e-02,-6.400007922496537827e-01,7.668008848912334363e-01
-1.084101796150207520e+00,1.838046264648437500e+01,7.505237579345703125e+00,4.447171167167549043e-05,4.940274640154302538e-02,-6.454599939626364247e-01,7.621598653722053696e-01
-1.083665251731872559e+00,1.832746124267578125e+01,7.490850925445556641e+00,-2.738286090642881154e-03,5.097500087461350610e-02,-6.537250765500998151e-01,7.549692921125145118e-01
-1.077758789062500000e+00,1.827022552490234375e+01,7.488523483276367188e+00,-3.423194509761796640e-03,5.466357408727185591e-02,-6.599754061958807982e-01,7.492457511260791625e-01
-1.076523423194885254e+00,1.821723937988281250e+01,7.486292839050292969e+00,-3.530920894439328918e-03,5.740159495446050392e-02,-6.618975091649421660e-01,7.473415219060187686e-01
-1.079736471176147461e+00,1.816214752197265625e+01,7.479302406311035156e+00,-2.720665405465295603e-03,5.787523504353971060e-02,-6.630785912168508656e-01,7.462601563486983558e-01
-1.077901721000671387e+00,1.810825920104980469e+01,7.477075576782226562e+00,-2.112174167540193173e-03,5.821227365522733260e-02,-6.645093756240625371e-01,7.449613485694716042e-01
-1.078038692474365234e+00,1.805272102355957031e+01,7.476490974426269531e+00,-8.575785118769888287e-04,5.952891583679056214e-02,-6.671814011649004339e-01,7.424660059744402352e-01
-1.061528205871582031e+00,1.799999809265136719e+01,7.471362113952636719e+00,-7.560153775154327240e-04,6.016856645233937401e-02,-6.727294823618129582e-01,7.373879834043466364e-01
-1.060365200042724609e+00,1.794474029541015625e+01,7.473219394683837891e+00,-1.923164309358198340e-03,6.010996656926854975e-02,-6.766016933458555149e-01,7.338369216826249319e-01
-1.056749582290649414e+00,1.788799858093261719e+01,7.462344646453857422e+00,-9.163625476447017151e-04,5.762214715593731718e-02,-6.809476058039920510e-01,7.300062411042315125e-01
-1.052579522132873535e+00,1.784181976318359375e+01,7.464959621429443359e+00,3.906126347154363848e-04,5.690820260499026423e-02,-6.863356107451389354e-01,7.249966284502904479e-01
-1.056599020957946777e+00,1.778565406799316406e+01,7.467607975006103516e+00,1.248060471066817119e-04,5.856301799686297604e-02,-6.890096701398917833e-01,7.223220722676244598e-01
-1.064691424369812012e+00,1.773817443847656250e+01,7.469118595123291016e+00,-1.198388745469810331e-03,5.912515037180614275e-02,-6.917325975622523604e-01,7.196663833935305066e-01
-1.072252392768859863e+00,1.769052696228027344e+01,7.468966484069824219e+00,-1.986904604073226176e-03,5.745964850204655916e-02,-6.964461545348809013e-01,7.152366431370621447e-01
-1.086409687995910645e+00,1.763530540466308594e+01,7.459996700286865234e+00,-3.693476036810820241e-03,5.708578071832422218e-02,-7.019638984806636506e-01,7.098416011032764317e-01
-1.094178557395935059e+00,1.758758926391601562e+01,7.455574512481689453e+00,-2.776259757636335285e-03,5.610746977033307520e-02,-7.069545017018288302e-01,7.049505927524645221e-01
-1.107866644859313965e+00,1.753154182434082031e+01,7.455571174621582031e+00,-1.766548455246066485e-03,5.574809727451707914e-02,-7.095906942535152861e-01,7.023271236643643389e-01
-1.109366536140441895e+00,1.748042678833007812e+01,7.455108165740966797e+00,-1.264347660573946104e-03,5.601967707560779469e-02,-7.120338481050686452e-01,6.998275801400721807e-01
-1.117547273635864258e+00,1.743604278564453125e+01,7.455069065093994141e+00,-1.735345800515836027e-03,5.623535705641482391e-02,-7.153334510378520639e-01,6.964335813255899676e-01
-1.136742234230041504e+00,1.739032363891601562e+01,7.460980892181396484e+00,-1.853507655505497002e-03,5.684886791022945862e-02,-7.206922482890780746e-01,6.908319830886068269e-01
-1.153257369995117188e+00,1.733839607238769531e+01,7.458287715911865234e+00,-1.032374876719387808e-03,5.541488141136059059e-02,-7.244664702620039476e-01,6.869888993237315278e-01
-1.162203550338745117e+00,1.729132461547851562e+01,7.454514026641845703e+00,2.554826211474565132e-04,5.421420277472265015e-02,-7.262957257908302378e-01,6.851500887142478735e-01
-1.170398592948913574e+00,1.723990440368652344e+01,7.449735641479492188e+00,1.813318646178632915e-03,5.392050528156243361e-02,-7.263257209776603496e-01,6.851388220870441303e-01
-1.177617549896240234e+00,1.719401359558105469e+01,7.452368736267089844e+00,3.196549798111221127e-03,5.484974627527178931e-02,-7.265767445061097618e-01,6.847936032091056502e-01
-1.173872232437133789e+00,1.715895271301269531e+01,7.452750205993652344e+00,3.818880028685887624e-03,5.546646266353031512e-02,-7.280204550809360464e-01,6.832044889601128768e-01
-1.180240273475646973e+00,1.712558174133300781e+01,7.455663204193115234e+00,3.618983870155447358e-03,5.663894234435710301e-02,-7.289247063758089729e-01,6.821439423265809321e-01
-1.187653064727783203e+00,1.707892799377441406e+01,7.451472282409667969e+00,2.399144430930512818e-03,5.689936404222056821e-02,-7.307136773387151729e-01,6.802096348188274577e-01
-1.189025998115539551e+00,1.703022193908691406e+01,7.447896003723144531e+00,1.349911861858087148e-03,5.702498262575508847e-02,-7.334079005343911994e-01,6.772937166595021097e-01
-1.194173455238342285e+00,1.698967742919921875e+01,7.444145202636718750e+00,5.877483433681336472e-04,5.745030691629550434e-02,-7.358630133322376921e-01,6.745884337651131268e-01
-1.206853508949279785e+00,1.695181846618652344e+01,7.448535442352294922e+00,-7.886279023855584445e-05,5.807008570983242246e-02,-7.382395885644604805e-01,6.719314861949255979e-01
-1.215324401855468750e+00,1.690390586853027344e+01,7.446857452392578125e+00,1.839843023855493992e-04,5.710765165893304240e-02,-7.400188728666655669e-01,6.700526490760744247e-01
-1.221622467041015625e+00,1.685282707214355469e+01,7.438993930816650391e+00,3.550788576454314439e-04,5.581068999716368162e-02,-7.419591336658152292e-01,6.680112847510700780e-01
-1.236875295639038086e+00,1.680498886108398438e+01,7.442129611968994141e+00,7.732440790245052268e-04,5.381358492243768638e-02,-7.458073326041130269e-01,6.638727716478735053e-01
-1.247662425041198730e+00,1.675523757934570312e+01,7.442714691162109375e+00,1.436574416421771989e-03,5.072878756247314186e-02,-7.525881543125587658e-01,6.564132339825172746e-01
-1.269346714019775391e+00,1.670652580261230469e+01,7.436221599578857422e+00,-5.024051049172474550e-04,5.275353948664352616e-02,-7.598579146681325724e-01,6.478150235240566213e-01
-1.286619424819946289e+00,1.665474700927734375e+01,7.424238681793212891e+00,6.919555889166427584e-05,5.409624487588257646e-02,-7.675934293720456658e-01,6.385083616266697959e-01
-1.296180844306945801e+00,1.660435867309570312e+01,7.441467285156250000e+00,1.629358075031101145e-03,5.446996265782860086e-02,-7.734422380646366335e-01,6.313688152216490046e-01
-1.315075635910034180e+00,1.655900764465332031e+01,7.436954021453857422e+00,1.697339583960854898e-03,5.451903343496036086e-02,-7.769672903079039017e-01,6.270162841737133563e-01
-1.340770959854125977e+00,1.651446151733398438e+01,7.438946723937988281e+00,1.913893388509885999e-03,5.716883105096181444e-02,-7.815447772535699666e-01,6.210554728919013279e-01
-1.369116663932800293e+00,1.647061538696289062e+01,7.443312644958496094e+00,1.571659931901949695e-03,5.662217060847341693e-02,-7.880210510724201534e-01,6.128587056802029531e-01
-1.424921631813049316e+00,1.637308883666992188e+01,7.433098793029785156e+00,-1.689653962118585050e-03,5.712711331476095361e-02,-8.030739363278794896e-01,5.929208977430584504e-01
-1.446682691574096680e+00,1.632593917846679688e+01,7.456103324890136719e+00,4.764461118522851906e-04,5.232001566318095903e-02,-8.085675416543071092e-01,5.858476315562717307e-01
-1.479901790618896484e+00,1.627582931518554688e+01,7.438936233520507812e+00,-1.276314859144511140e-03,5.029673701918931095e-02,-8.136187799274030574e-01,5.789792026468382202e-01
-1.525811314582824707e+00,1.624122810363769531e+01,7.455869674682617188e+00,-2.020273714755953156e-03,5.268804449766785469e-02,-8.193068530643350389e-01,5.706703422055166008e-01
-1.546616673469543457e+00,1.619793319702148438e+01,7.460121154785156250e+00,-2.611225718803968174e-03,4.856064515672908755e-02,-8.266963046333386522e-01,5.602639045641043536e-01
-1.553546905517578125e+00,1.615227317810058594e+01,7.462683200836181641e+00,-2.387350837342731066e-03,4.399634564754879157e-02,-8.276300199083732601e-01,5.592606971145694938e-01
-1.566849827766418457e+00,1.610998344421386719e+01,7.458004951477050781e+00,-2.845668202670486712e-03,4.231439492272427022e-02,-8.275683836286102935e-01,5.594798709020003535e-01
-1.588322401046752930e+00,1.606374740600585938e+01,7.454648017883300781e+00,-2.284369182506577629e-03,4.206270032410949766e-02,-8.282699077076043359e-01,5.584610668070316697e-01
-1.610935449600219727e+00,1.601978111267089844e+01,7.450055122375488281e+00,-1.570994514586812867e-03,4.329207794842510060e-02,-8.278466372368529225e-01,5.589982415591306930e-01
-1.632906079292297363e+00,1.596815681457519531e+01,7.454766750335693359e+00,6.648351055049845368e-04,4.425107991340949953e-02,-8.245372202999154965e-01,5.638042336849468095e-01
-1.633330106735229492e+00,1.591212558746337891e+01,7.456378459930419922e+00,1.800270587803152371e-03,4.467772643650032294e-02,-8.163524241217687827e-01,5.755753419416699268e-01
-1.641544222831726074e+00,1.584624481201171875e+01,7.466876506805419922e+00,-1.110961853780338031e-03,4.826959030559468955e-02,-8.045893477033939645e-01,5.916507339067275106e-01
-1.621494889259338379e+00,1.578452587127685547e+01,7.477307319641113281e+00,-1.448735885604868125e-04,4.869012656164892205e-02,-7.880336536404878300e-01,6.135249686249185652e-01
-1.593585491180419922e+00,1.573300170898437500e+01,7.483779430389404297e+00,1.457874184891820612e-04,4.786973301301282457e-02,-7.725182531662500018e-01,6.330345935564690718e-01
-1.551767826080322266e+00,1.568481540679931641e+01,7.472882747650146484e+00,-5.158219727621997505e-04,4.687200550800545845e-02,-7.545732555138804365e-01,6.544149149987813496e-01
-1.534371376037597656e+00,1.563767910003662109e+01,7.477978706359863281e+00,-1.661110331786789379e-03,4.657122149394928717e-02,-7.346489094705636047e-01,6.767445269845294709e-01
-1.483269929885864258e+00,1.562212657928466797e+01,7.433657646179199219e+00,6.377642037708421878e-04,4.310872959300683649e-02,-7.018919528680358511e-01,7.109071185031423656e-01
-1.482935070991516113e+00,1.560351181030273438e+01,7.486460685729980469e+00,-3.153478961048934368e-03,4.815466810895483590e-02,-6.702454978451461987e-01,7.405199416005815438e-01
-1.467516183853149414e+00,1.559866237640380859e+01,7.462744235992431641e+00,-9.160613206276107048e-03,4.517335065643054287e-02,-6.391007297518918051e-01,7.677078574233906494e-01
-1.471172451972961426e+00,1.561145973205566406e+01,7.448527336120605469e+00,-1.342433397588400738e-02,5.386046307472729111e-02,-6.041854184501036507e-01,7.948892947556948085e-01
-1.459563136100769043e+00,1.562107944488525391e+01,7.479092121124267578e+00,-1.490567516961303560e-02,5.080531697905914940e-02,-5.622223082970926322e-01,8.252836236592788755e-01
-1.387176632881164551e+00,1.563411808013916016e+01,7.419854640960693359e+00,-1.047516172856680257e-02,4.283248968613135449e-02,-5.206334731204917965e-01,8.526447488443573697e-01
-1.339661836624145508e+00,1.564749336242675781e+01,7.474899768829345703e+00,-6.297087550075541364e-03,4.426410837422150441e-02,-4.803843499705228171e-01,8.759288711068397015e-01
-1.253414034843444824e+00,1.566750240325927734e+01,7.435700416564941406e+00,-5.105371006438216321e-03,3.560297395493419725e-02,-4.378458984413384214e-01,8.983473027605224370e-01
-1.228570461273193359e+00,1.569299983978271484e+01,7.448959350585937500e+00,3.825109287345928883e-03,3.783925073058919814e-02,-4.008653914702486332e-01,9.153683699868219170e-01
-1.195890426635742188e+00,1.572232913970947266e+01,7.472054004669189453e+00,5.130813240562593844e-03,4.048824862306177330e-02,-3.639724069938078954e-01,9.305396542250161662e-01
-1.167896747589111328e+00,1.575260734558105469e+01,7.446536540985107422e+00,4.823376454645043714e-03,3.619489451871493041e-02,-3.425923003270630596e-01,9.388003867350506182e-01
-1.165843725204467773e+00,1.576404666900634766e+01,7.472645282745361328e+00,5.800194505005756666e-03,3.895539662254709351e-02,-3.404663768239101773e-01,9.394577248315956197e-01
-1.154897451400756836e+00,1.575805091857910156e+01,7.438501834869384766e+00,6.834867992321661152e-03,3.825696787536768395e-02,-3.541024115318866516e-01,9.344240351157091506e-01
-1.139960646629333496e+00,1.574772834777832031e+01,7.462659835815429688e+00,5.815193679029040212e-03,4.453490338709338581e-02,-3.693025349764559317e-01,9.282472818911716717e-01
-1.133057951927185059e+00,1.573109912872314453e+01,7.441002368927001953e+00,1.922388499237292266e-03,4.390371188060038232e-02,-3.878831982685620461e-01,9.206825966179090770e-01
-1.116502523422241211e+00,1.570299243927001953e+01,7.432033538818359375e+00,5.459972991002360471e-03,4.498456234940696047e-02,-4.089385036740121881e-01,9.114563951017570220e-01
-1.104913711547851562e+00,1.567214679718017578e+01,7.431093215942382812e+00,8.302987124714947959e-03,4.811366918711477286e-02,-4.189193995149636529e-01,9.067289550170155588e-01
-1.123259305953979492e+00,1.566147613525390625e+01,7.453474521636962891e+00,5.914328597485096067e-03,5.395029546828373351e-02,-4.316222719440539479e-01,9.004379557914690135e-01
-1.141940951347351074e+00,1.564490413665771484e+01,7.421321392059326172e+00,4.025717966066559052e-03,5.068991245678395458e-02,-4.587274418854539459e-01,8.871351012409627312e-01
-1.148336887359619141e+00,1.561097049713134766e+01,7.446923732757568359e+00,3.828496348454682018e-03,5.118045909696191526e-02,-4.984359213703120628e-01,8.654139313052321425e-01
-1.156663179397583008e+00,1.557010173797607422e+01,7.434598445892333984e+00,-5.744396719748793255e-04,5.248068015983520934e-02,-5.464654932997532466e-01,8.358334672668809029e-01
-1.197732090950012207e+00,1.551198768615722656e+01,7.436442375183105469e+00,-6.455829598530307516e-03,5.494806280583254543e-02,-5.874692923061177741e-01,8.073397832292781295e-01
-1.235304474830627441e+00,1.549157047271728516e+01,7.445319175720214844e+00,-1.276957113259166027e-02,5.063913766653784648e-02,-6.239708065182251184e-01,7.796740897712968188e-01
-1.255515217781066895e+00,1.547050666809082031e+01,7.397239208221435547e+00,-1.348515483376539273e-02,4.020271366983584060e-02,-6.569469569509769347e-01,7.527014563330183261e-01
-1.333662152290344238e+00,1.546756935119628906e+01,7.402163505554199219e+00,-1.793195935151409987e-02,4.336022534153827906e-02,-6.925265493713952392e-01,7.198006567218779850e-01
-1.411562085151672363e+00,1.549654197692871094e+01,7.408418178558349609e+00,-2.047419401425255164e-02,3.804517889630323196e-02,-7.279456717620101935e-01,6.841776554329043192e-01
-1.436160206794738770e+00,1.549723243713378906e+01,7.405861377716064453e+00,-2.295757383123929116e-02,3.778614709391053816e-02,-7.610540764984945472e-01,6.470453070389682315e-01
-1.477924108505249023e+00,1.551860618591308594e+01,7.419317245483398438e+00,-2.850417524852775358e-02,4.441428248100644238e-02,-7.891067030940294158e-01,6.118016222166918761e-01
-1.482544422149658203e+00,1.551210975646972656e+01,7.438052177429199219e+00,-3.186220483543448362e-02,3.680963051168149175e-02,-8.145749154871826381e-01,5.777672743441185643e-01
-1.568210482597351074e+00,1.552479076385498047e+01,7.419086456298828125e+00,-3.689548580875297995e-02,4.265066516105224526e-02,-8.352588407777279400e-01,5.466418450475349911e-01
-1.644567608833312988e+00,1.552699184417724609e+01,7.417902946472167969e+00,-3.648906241701253828e-02,4.031615651057422062e-02,-8.583218113609709654e-01,5.097964120388603915e-01
-1.683623909950256348e+00,1.554102420806884766e+01,7.433447360992431641e+00,3.724033764342875308e-02,-4.521097731022414440e-02,8.796983582688709946e-01,-4.719329195216812600e-01
-1.697602033615112305e+00,1.555688381195068359e+01,7.452449798583984375e+00,3.631047113002838084e-02,-4.691783670924890015e-02,9.016027504383553604e-01,-4.285141750537249106e-01
-1.706062674522399902e+00,1.557610034942626953e+01,7.487758636474609375e+00,3.528493490441272223e-02,-4.133001262204005766e-02,9.198244371261037333e-01,-3.885999713395619226e-01
-1.741125822067260742e+00,1.560113716125488281e+01,7.462355613708496094e+00,3.906330914860565301e-02,-4.410243425286131808e-02,9.342449024302276195e-01,-3.517982305069368709e-01
-1.739650368690490723e+00,1.562622547149658203e+01,7.484459877014160156e+00,3.175738503698513626e-02,-4.209847474896412367e-02,9.448653416715917519e-01,-3.232639974634682889e-01
-1.741636991500854492e+00,1.565478134155273438e+01,7.479172706604003906e+00,3.161403846754710228e-02,-4.078955685626966393e-02,9.514487253331400662e-01,-3.035387281252504565e-01
-1.757626771926879883e+00,1.566046142578125000e+01,7.476844787597656250e+00,3.318432308493134836e-02,-4.274323255240652930e-02,9.546722610680884458e-01,-2.927928186231391616e-01
-1.767149925231933594e+00,1.565828418731689453e+01,7.478956222534179688e+00,3.309217611320020708e-02,-4.195543397492074861e-02,9.549884012901022068e-01,-2.918850251575084709e-01
-1.777879953384399414e+00,1.564306068420410156e+01,7.469254493713378906e+00,3.339525948050614534e-02,-4.243694637357117022e-02,9.509696197099636317e-01,-3.046211957188546537e-01
-1.779484629631042480e+00,1.561870193481445312e+01,7.478507995605468750e+00,3.154303358296516036e-02,-4.223099981000821151e-02,9.422258078282423899e-01,-3.308803782049101749e-01
-1.774294853210449219e+00,1.557314586639404297e+01,7.476442813873291016e+00,3.074973712889092839e-02,-3.581469798917748942e-02,9.277109163229639854e-01,-3.703613129356195244e-01
-1.763959646224975586e+00,1.552383518218994141e+01,7.484029293060302734e+00,2.956864260254531834e-02,-3.641868557001592954e-02,9.084745924298803788e-01,-4.153404872550025551e-01
-1.721993565559387207e+00,1.547975444793701172e+01,7.479928493499755859e+00,2.320416363658286268e-02,-3.503795835486894078e-02,8.861742322329277943e-01,-4.614675233114637343e-01
-1.737910509109497070e+00,1.544647884368896484e+01,7.505465030670166016e+00,-2.286691332902699922e-02,3.672760168098913869e-02,-8.643998702305443205e-01,5.004795873863807643e-01
-1.689506292343139648e+00,1.543986225128173828e+01,7.496819019317626953e+00,-2.294024446922320395e-02,3.799925944343587186e-02,-8.416027002986513628e-01,5.379302462499502280e-01
-1.661156654357910156e+00,1.542251777648925781e+01,7.488089084625244141e+00,-2.085770124437819062e-02,3.646492218636838978e-02,-8.175096798994310188e-01,5.741273781357374428e-01
-1.586882591247558594e+00,1.539283561706542969e+01,7.470982551574707031e+00,-1.926647097143810439e-02,3.614716013611796175e-02,-7.886018493347275449e-01,6.133556199387034669e-01
-1.514265298843383789e+00,1.537921142578125000e+01,7.448472976684570312e+00,-1.414234600752491480e-02,3.137739399491503572e-02,-7.574850476693893997e-01,6.518142658598909955e-01
-1.430922627449035645e+00,1.536558437347412109e+01,7.479314804077148438e+00,-1.366225782167915931e-02,3.848332605779546806e-02,-7.263160476845386126e-01,6.860526242187400259e-01
-1.373302936553955078e+00,1.537961292266845703e+01,7.450530052185058594e+00,-1.486368684319628285e-02,3.548723240574720716e-02,-6.951298884309582427e-01,7.177865396977595180e-01
-1.342071652412414551e+00,1.538808631896972656e+01,7.456490993499755859e+00,-9.919427245816528349e-03,3.467783549238549756e-02,-6.636195144073245844e-01,7.471534408495147384e-01
-1.384960770606994629e+00,1.541303348541259766e+01,7.463237762451171875e+00,-1.159262619822661912e-02,3.788392814059630270e-02,-6.268483175687477038e-01,7.781044506324008569e-01
-1.345420241355895996e+00,1.544177913665771484e+01,7.440534114837646484e+00,-9.467746069227856928e-03,3.356264907154880156e-02,-5.859139401738322483e-01,8.096084861820432854e-01
